우왁굳 (woowakgood)	축구왕 왁돌이	시청자 1.4만명	FIFA 23	2022-09-27 19:05:04.699268
침착맨 (zilioner)	침&펄 저녁식사 먹기 (구독후원음성X)	시청자 1만명	Just Chatting	2022-09-27 19:05:04.699268
비챤_ (viichan6)	6시) VRC 풀트뱅 ~!	시청자 9,605명	VRChat	2022-09-27 19:05:04.699268
한동숙 (handongsuk)	발낳대 스크림	시청자 9,494명	VALORANT	2022-09-27 19:05:04.699268
괴물쥐123 (tmxk319)	발낳대 전 스크림	시청자 8,297명	VALORANT	2022-09-27 19:05:04.699268
랄로 (aba4647)	와끼얏호우	시청자 6,264명	World of Warcraft	2022-09-27 19:05:04.699268
홍방장 (game2eye)	홍 전파사 시청자 그래픽카드 보수작업 해주기	시청자 5,595명	Just Chatting	2022-09-27 19:05:04.699268
김도 (kimdoe)	서브노티카 빌로우제로	시청자 5,211명	Subnautica: Below Zero	2022-09-27 19:05:04.699268
따효니 (ddahyoni)	C9 DDaHyoNi ㅅㅡ크림	시청자 4,625명	VALORANT	2022-09-27 19:05:04.699268
서새봄냥 (saddummy)	서새봄] 로크홀라섭) 리치왕의 분노 클래식 OPEN 같이 달려요~	시청자 4,469명	World of Warcraft	2022-09-27 19:05:04.699268
탬탬버린 (2chamcham2)	˗ˋˏ오늘은,,,,꼭 1인분을 하자,,,ˎˊ˗  ٩(●'▿'●)۶ *	시청자 4,005명	VALORANT	2022-09-27 19:05:04.699268
푸린_ (rngudwnswkd)	저녁6시 강지팀 VS 망개팀 스크림!	시청자 2,538명	Just Chatting	2022-09-27 19:05:04.699268
악어 (jdm2088)	6시 발로란트 강지팀 vs 망개팀 스크림 <잠을 자도 피곤하다>	시청자 2,447명	VALORANT	2022-09-27 19:05:04.699268
러너교 (runner0608)	발낳대 스크림	시청자 2,378명	Just Chatting	2022-09-27 19:05:04.699268
너불 (nubulswamp)	빡	시청자 2,159명	VALORANT	2022-09-27 19:05:04.699268
마왕루야_ (maoruya)	오늘 스크림에서는 새로운 캐릭터를 보여줄 예정!	시청자 2,122명	VALORANT	2022-09-27 19:05:04.699268
똘똘똘이_ (jungtaejune)	즐거운 화요일	시청자 1,759명	Just Chatting	2022-09-27 19:05:04.699268
다주 (dda_ju)	다하^ㅁ^/	시청자 1,715명	Just Chatting	2022-09-27 19:05:04.699268
명훈 (mlchoins)	[명훈] 라운드당 3명씩만 잡기 6시 스크림 발로란트	시청자 1,616명	VALORANT	2022-09-27 19:05:04.699268
삼식 (inecr7024)	스크림 vs중력팀	시청자 1,454명	VALORANT	2022-09-27 19:05:04.699268
두니주니 (dunizuni)	ㅎㅇ	시청자 1,446명	Teamfight Tactics	2022-09-27 19:05:04.699268
스틸로 (steelohs)	카드깡 2차시기	시청자 1,395명	FIFA 23	2022-09-27 19:05:04.699268
이춘향 (leechunhyang)	[이춘향] 6시 약속이였는데...	시청자 1,323명	Just Chatting	2022-09-27 19:05:04.699268
강지 (rkdwl12)	6시 스크림	시청자 1,291명	VALORANT	2022-09-27 19:05:04.699268
박삐삐__ (smpk9604)	삐하~	시청자 1,240명	Just Chatting	2022-09-27 19:05:04.699268
히렌히 (hyren7)	리치킹	시청자 1,120명	World of Warcraft	2022-09-27 19:05:04.699268
_연두부_ (lovelyyeon)	[광고] 인텔 하드코어 트레이닝! 수업 들으러 왔읍니다 ㅎㅎㅋ;	시청자 993명	Just Chatting	2022-09-27 19:05:04.699268
크라니쉬 (kranichhs)	젠지 하스스톤 프로그램 !부트캠프 / 내일 나스리아 미니팩 출시	시청자 965명	Hearthstone	2022-09-27 19:05:04.699268
Rb0f	DRX Rb / 휴가	시청자 921명	VALORANT	2022-09-27 19:05:04.699268
녹두로 (nokduro)	전문 마인크래프트 방송 ㅇㅅㅇ;;	시청자 459명	Minecraft	2022-09-27 19:05:04.699268
마뫄 (ma_mwa)	자낳대 숟가락 마뫄🐶	시청자 863명	VALORANT	2022-09-27 19:05:04.699268
설백_ (snow_hite)	[설백] 타짜 설백 !편집자	시청자 826명	Prominence Poker	2022-09-27 19:05:04.699268
액시스마이콜 (sn400ja)	정글이 합류해야 하는게임은 진게임이다	시청자 825명	League of Legends	2022-09-27 19:05:04.699268
정령왕 (ljh0328)	체스 그마 찍고 저녁밥 먹기	시청자 782명	Teamfight Tactics	2022-09-27 19:05:04.699268
빅헤드 (bighead033)	대규모 노동 드가자	시청자 803명	Minecraft	2022-09-27 19:05:04.699268
배돈 (baedony)	리치왕의분노 태어나서 처음 합니다	시청자 799명	World of Warcraft	2022-09-27 19:05:04.699268
찬우정 (jcw970)	(진심)챌린저 달리기 2일차	시청자 780명	League of Legends	2022-09-27 19:05:04.699268
이초홍 (h920103)	@_@	시청자 782명	Just Chatting	2022-09-27 19:05:04.699268
윤개굴이 (yoon_froggy)	난 ck 언더 💞 리액션 new songs!  💥	시청자 753명	Just Chatting	2022-09-27 19:05:04.699268
류제홍_ (wpghd321)	발낳대 준비	시청자 721명	VALORANT	2022-09-27 19:05:04.699268
유치__ (youchi0_0)	최근 고용한 메이드가 수상하다🖤	시청자 730명	Just Chatting	2022-09-27 19:05:04.699268
청묘 (i_am_bloooo)	유니온 하고싶어요	시청자 723명	MapleStory	2022-09-27 19:05:04.699268
캡틴잭 (hwkang2)	오르골 8개 모아서 스탯 50 받는 극한의 수직충	시청자 719명	Lost Ark	2022-09-27 19:05:04.699268
인섹_ (insec13)	대기열180만갓겜	시청자 683명	Teamfight Tactics	2022-09-27 19:05:04.699268
철면수심 (109ace)	허준이 되어 사람 살리기	시청자 632명	Bio Inc. Redemption	2022-09-27 19:05:04.699268
세아스토리 (sea_vtuber)	눈 떠보니 임진왜란에 온 AI	시청자 621명	Back To the Joseon	2022-09-27 19:05:04.699268
우사기인뎅 (ny991017)	ㅎㅎ	시청자 612명	Just Chatting	2022-09-27 19:05:04.699268
해기님 (he0901)	강지팀)스크림	시청자 584명	VALORANT	2022-09-27 19:05:04.699268
망개__ (mmange2)	졸ㄹ  ㅕ  ʕ ๑ •̀ᴗ-ʔ ✧	시청자 571명	VALORANT	2022-09-27 19:05:04.699268
우왁굳 (woowakgood)	축구왕 왁돌이	시청자 1.4만명	FIFA 23	2022-09-27 19:10:04.966996
한동숙 (handongsuk)	발낳대 스크림	시청자 1만명	VALORANT	2022-09-27 19:10:04.966996
침착맨 (zilioner)	침&펄 저녁식사 먹기 (구독후원음성X)	시청자 1만명	Just Chatting	2022-09-27 19:10:04.966996
비챤_ (viichan6)	6시) VRC 풀트뱅 ~!	시청자 9,605명	VRChat	2022-09-27 19:10:04.966996
괴물쥐123 (tmxk319)	발낳대 전 스크림	시청자 8,716명	VALORANT	2022-09-27 19:10:04.966996
랄로 (aba4647)	와끼얏호우	시청자 6,365명	World of Warcraft	2022-09-27 19:10:04.966996
홍방장 (game2eye)	홍 전파사 시청자 그래픽카드 보수작업 해주기	시청자 5,737명	Just Chatting	2022-09-27 19:10:04.966996
김도 (kimdoe)	서브노티카 빌로우제로	시청자 5,060명	Subnautica: Below Zero	2022-09-27 19:10:04.966996
따효니 (ddahyoni)	C9 DDaHyoNi ㅅㅡ크림	시청자 4,505명	VALORANT	2022-09-27 19:10:04.966996
서새봄냥 (saddummy)	서새봄] 로크홀라섭) 리치왕의 분노 클래식 OPEN 같이 달려요~	시청자 4,340명	World of Warcraft	2022-09-27 19:10:04.966996
탬탬버린 (2chamcham2)	˗ˋˏ오늘은,,,,꼭 1인분을 하자,,,ˎˊ˗  ٩(●'▿'●)۶ *	시청자 3,953명	VALORANT	2022-09-27 19:10:04.966996
푸린_ (rngudwnswkd)	저녁6시 강지팀 VS 망개팀 스크림!	시청자 2,632명	Just Chatting	2022-09-27 19:10:04.966996
악어 (jdm2088)	6시 발로란트 강지팀 vs 망개팀 스크림 <잠을 자도 피곤하다>	시청자 2,501명	VALORANT	2022-09-27 19:10:04.966996
러너교 (runner0608)	발낳대 스크림	시청자 2,278명	VALORANT	2022-09-27 19:10:04.966996
너불 (nubulswamp)	빡	시청자 2,251명	VALORANT	2022-09-27 19:10:04.966996
마왕루야_ (maoruya)	오늘 스크림에서는 새로운 캐릭터를 보여줄 예정!	시청자 2,191명	VALORANT	2022-09-27 19:10:04.966996
다주 (dda_ju)	다하^ㅁ^/	시청자 1,893명	Just Chatting	2022-09-27 19:10:04.966996
똘똘똘이_ (jungtaejune)	즐거운 화요일	시청자 1,804명	Just Chatting	2022-09-27 19:10:04.966996
삼식 (inecr7024)	스크림 vs중력팀	시청자 1,654명	VALORANT	2022-09-27 19:10:04.966996
명훈 (mlchoins)	[명훈] 라운드당 3명씩만 잡기 6시 스크림 발로란트	시청자 1,445명	VALORANT	2022-09-27 19:10:04.966996
두니주니 (dunizuni)	ㅎㅇ	시청자 1,505명	Teamfight Tactics	2022-09-27 19:10:04.966996
강지 (rkdwl12)	6시 스크림	시청자 1,374명	VALORANT	2022-09-27 19:10:04.966996
스틸로 (steelohs)	카드깡 2차시기	시청자 1,359명	FIFA 23	2022-09-27 19:10:04.966996
이춘향 (leechunhyang)	[이춘향] 6시 약속이였는데...	시청자 1,359명	Just Chatting	2022-09-27 19:10:04.966996
박삐삐__ (smpk9604)	삐하~	시청자 1,259명	Just Chatting	2022-09-27 19:10:04.966996
히렌히 (hyren7)	리치킹	시청자 1,120명	World of Warcraft	2022-09-27 19:10:04.966996
녹두로 (nokduro)	전문 마인크래프트 방송 ㅇㅅㅇ;;	시청자 1,112명	Minecraft	2022-09-27 19:10:04.966996
류제홍_ (wpghd321)	발낳대 준비	시청자 1,054명	VALORANT	2022-09-27 19:10:04.966996
크라니쉬 (kranichhs)	젠지 하스스톤 프로그램 !부트캠프 / 내일 나스리아 미니팩 출시	시청자 1,047명	Hearthstone	2022-09-27 19:10:04.966996
_연두부_ (lovelyyeon)	[광고] 인텔 하드코어 트레이닝! 수업 들으러 왔읍니다 ㅎㅎㅋ;	시청자 981명	Just Chatting	2022-09-27 19:10:04.966996
Rb0f	DRX Rb / 휴가	시청자 914명	VALORANT	2022-09-27 19:10:04.966996
액시스마이콜 (sn400ja)	정글이 합류해야 하는게임은 진게임이다	시청자 844명	League of Legends	2022-09-27 19:10:04.966996
정령왕 (ljh0328)	체스 그마 찍고 저녁밥 먹기	시청자 835명	Teamfight Tactics	2022-09-27 19:10:04.966996
설백_ (snow_hite)	[설백] 타짜 설백 !편집자	시청자 798명	Prominence Poker	2022-09-27 19:10:04.966996
배돈 (baedony)	리치왕의분노 태어나서 처음 합니다	시청자 779명	World of Warcraft	2022-09-27 19:10:04.966996
빅헤드 (bighead033)	대규모 노동 드가자	시청자 774명	Minecraft	2022-09-27 19:10:04.966996
윤개굴이 (yoon_froggy)	난 ck 언더 💞 리액션 new songs!  💥	시청자 762명	Just Chatting	2022-09-27 19:10:04.966996
찬우정 (jcw970)	(진심)챌린저 달리기 2일차	시청자 762명	League of Legends	2022-09-27 19:10:04.966996
청묘 (i_am_bloooo)	유니온 하고싶어요	시청자 753명	MapleStory	2022-09-27 19:10:04.966996
유치__ (youchi0_0)	최근 고용한 메이드가 수상하다🖤	시청자 743명	Just Chatting	2022-09-27 19:10:04.966996
마뫄 (ma_mwa)	자낳대 숟가락 마뫄🐶	시청자 730명	VALORANT	2022-09-27 19:10:04.966996
인섹_ (insec13)	대기열180만갓겜	시청자 706명	Teamfight Tactics	2022-09-27 19:10:04.966996
캡틴잭 (hwkang2)	오르골 8개 모아서 스탯 50 받는 극한의 수직충	시청자 689명	Lost Ark	2022-09-27 19:10:04.966996
실프_ (silphtv)	발낳대 중력팀 코치	시청자 681명	VALORANT	2022-09-27 19:10:04.966996
망개__ (mmange2)	졸ㄹ  ㅕ  ʕ ๑ •̀ᴗ-ʔ ✧	시청자 636명	VALORANT	2022-09-27 19:10:04.966996
철면수심 (109ace)	허준이 되어 사람 살리기	시청자 632명	Bio Inc. Redemption	2022-09-27 19:10:04.966996
세아스토리 (sea_vtuber)	눈 떠보니 임진왜란에 온 AI	시청자 612명	Back To the Joseon	2022-09-27 19:10:04.966996
해기님 (he0901)	강지팀)스크림	시청자 580명	VALORANT	2022-09-27 19:10:04.966996
러끼 (luck22222)	오늘 안에 '아란나라' 부숴버리고 오기	시청자 564명	Genshin Impact	2022-09-27 19:10:04.966996
우왁굳 (woowakgood)	축구왕 왁돌이	시청자 1.4만명	FIFA 23	2022-09-27 19:15:04.654602
한동숙 (handongsuk)	발낳대 스크림	시청자 1.2만명	VALORANT	2022-09-27 19:15:04.654602
침착맨 (zilioner)	침&펄 저녁식사 먹기 (구독후원음성X)	시청자 1만명	Just Chatting	2022-09-27 19:15:04.654602
비챤_ (viichan6)	6시) VRC 풀트뱅 ~!	시청자 9,503명	VRChat	2022-09-27 19:15:04.654602
괴물쥐123 (tmxk319)	발낳대 전 스크림	시청자 7,118명	VALORANT	2022-09-27 19:15:04.654602
랄로 (aba4647)	와끼얏호우	시청자 6,475명	World of Warcraft	2022-09-27 19:15:04.654602
홍방장 (game2eye)	홍 전파사 시청자 그래픽카드 보수작업 해주기	시청자 5,737명	Just Chatting	2022-09-27 19:15:04.654602
김도 (kimdoe)	서브노티카 빌로우제로	시청자 5,060명	Subnautica: Below Zero	2022-09-27 19:15:04.654602
서새봄냥 (saddummy)	서새봄] 로크홀라섭) 리치왕의 분노 클래식 OPEN 같이 달려요~	시청자 4,393명	World of Warcraft	2022-09-27 19:15:04.654602
따효니 (ddahyoni)	C9 DDaHyoNi ㅅㅡ크림	시청자 4,192명	VALORANT	2022-09-27 19:15:04.654602
탬탬버린 (2chamcham2)	˗ˋˏ오늘은,,,,꼭 1인분을 하자,,,ˎˊ˗  ٩(●'▿'●)۶ *	시청자 3,413명	VALORANT	2022-09-27 19:15:04.654602
러너교 (runner0608)	발낳대 스크림	시청자 2,437명	VALORANT	2022-09-27 19:15:04.654602
녹두로 (nokduro)	전문 마인크래프트 방송 ㅇㅅㅇ;;	시청자 2,421명	Minecraft	2022-09-27 19:15:04.654602
악어 (jdm2088)	6시 발로란트 강지팀 vs 망개팀 스크림 <잠을 자도 피곤하다>	시청자 2,328명	VALORANT	2022-09-27 19:15:04.654602
푸린_ (rngudwnswkd)	저녁6시 강지팀 VS 망개팀 스크림!	시청자 2,244명	Just Chatting	2022-09-27 19:15:04.654602
너불 (nubulswamp)	빡	시청자 2,186명	VALORANT	2022-09-27 19:15:04.654602
마왕루야_ (maoruya)	오늘 스크림에서는 새로운 캐릭터를 보여줄 예정!	시청자 2,091명	VALORANT	2022-09-27 19:15:04.654602
다주 (dda_ju)	다하^ㅁ^/	시청자 2,018명	Just Chatting	2022-09-27 19:15:04.654602
똘똘똘이_ (jungtaejune)	즐거운 화요일	시청자 1,854명	Just Chatting	2022-09-27 19:15:04.654602
삼식 (inecr7024)	스크림 vs중력팀	시청자 1,929명	VALORANT	2022-09-27 19:15:04.654602
두니주니 (dunizuni)	ㅎㅇ	시청자 1,525명	Teamfight Tactics	2022-09-27 19:15:04.654602
이춘향 (leechunhyang)	[이춘향] 6시 약속이였는데...	시청자 1,407명	Just Chatting	2022-09-27 19:15:04.654602
스틸로 (steelohs)	카드깡 2차시기	시청자 1,334명	FIFA 23	2022-09-27 19:15:04.654602
류제홍_ (wpghd321)	발낳대 준비	시청자 1,369명	VALORANT	2022-09-27 19:15:04.654602
박삐삐__ (smpk9604)	삐하~	시청자 1,309명	Just Chatting	2022-09-27 19:15:04.654602
명훈 (mlchoins)	[명훈] 라운드당 3명씩만 잡기 6시 스크림 발로란트	시청자 1,445명	VALORANT	2022-09-27 19:15:04.654602
실프_ (silphtv)	발낳대 중력팀 코치	시청자 1,155명	VALORANT	2022-09-27 19:15:04.654602
히렌히 (hyren7)	리치킹	시청자 1,108명	World of Warcraft	2022-09-27 19:15:04.654602
강지 (rkdwl12)	6시 스크림	시청자 1,030명	VALORANT	2022-09-27 19:15:04.654602
크라니쉬 (kranichhs)	젠지 하스스톤 프로그램 !부트캠프 / 내일 나스리아 미니팩 출시	시청자 1,022명	Hearthstone	2022-09-27 19:15:04.654602
_연두부_ (lovelyyeon)	[광고] 인텔 하드코어 트레이닝! 수업 들으러 왔읍니다 ㅎㅎㅋ;	시청자 1,010명	Just Chatting	2022-09-27 19:15:04.654602
마뫄 (ma_mwa)	자낳대 숟가락 마뫄🐶	시청자 966명	VALORANT	2022-09-27 19:15:04.654602
Rb0f	DRX Rb / 휴가	시청자 824명	VALORANT	2022-09-27 19:15:04.654602
설백_ (snow_hite)	[설백] 타짜 설백 !편집자	시청자 811명	Prominence Poker	2022-09-27 19:15:04.654602
액시스마이콜 (sn400ja)	정글이 합류해야 하는게임은 진게임이다	시청자 810명	League of Legends	2022-09-27 19:15:04.654602
배돈 (baedony)	리치왕의분노 태어나서 처음 합니다	시청자 788명	World of Warcraft	2022-09-27 19:15:04.654602
찬우정 (jcw970)	(진심)챌린저 달리기 2일차	시청자 777명	League of Legends	2022-09-27 19:15:04.654602
윤개굴이 (yoon_froggy)	난 ck 언더 💞 리액션 new songs!  💥	시청자 770명	Just Chatting	2022-09-27 19:15:04.654602
정령왕 (ljh0328)	체스 그마 찍고 저녁밥 먹기	시청자 788명	Teamfight Tactics	2022-09-27 19:15:04.654602
빅헤드 (bighead033)	대규모 노동 드가자	시청자 760명	Minecraft	2022-09-27 19:15:04.654602
t3xturekr	발낳대 중력팀 코취	시청자 738명	VALORANT	2022-09-27 19:15:04.654602
캡틴잭 (hwkang2)	오르골 8개 모아서 스탯 50 받는 극한의 수직충	시청자 733명	Lost Ark	2022-09-27 19:15:04.654602
유치__ (youchi0_0)	최근 고용한 메이드가 수상하다🖤	시청자 719명	Just Chatting	2022-09-27 19:15:04.654602
청묘 (i_am_bloooo)	유니온 하고싶어요	시청자 679명	MapleStory	2022-09-27 19:15:04.654602
철면수심 (109ace)	허준이 되어 사람 살리기	시청자 620명	Bio Inc. Redemption	2022-09-27 19:15:04.654602
인섹_ (insec13)	대기열180만갓겜	시청자 610명	Teamfight Tactics	2022-09-27 19:15:04.654602
세아스토리 (sea_vtuber)	눈 떠보니 임진왜란에 온 AI	시청자 583명	Back To the Joseon	2022-09-27 19:15:04.654602
망개__ (mmange2)	졸ㄹ  ㅕ  ʕ ๑ •̀ᴗ-ʔ ✧	시청자 556명	VALORANT	2022-09-27 19:15:04.654602
러끼 (luck22222)	오늘 안에 '아란나라' 부숴버리고 오기	시청자 552명	Genshin Impact	2022-09-27 19:15:04.654602
우왁굳 (woowakgood)	축구왕 왁돌이	시청자 1.5만명	FIFA 23	2022-09-27 19:20:05.715525
한동숙 (handongsuk)	발낳대 스크림	시청자 1.3만명	VALORANT	2022-09-27 19:20:05.715525
침착맨 (zilioner)	침&펄 저녁식사 먹기 (구독후원음성X)	시청자 1만명	Just Chatting	2022-09-27 19:20:05.715525
비챤_ (viichan6)	6시) VRC 풀트뱅 ~!	시청자 9,485명	VRChat	2022-09-27 19:20:05.715525
괴물쥐123 (tmxk319)	발낳대 전 스크림	시청자 6,866명	VALORANT	2022-09-27 19:20:05.715525
랄로 (aba4647)	와끼얏호우	시청자 6,401명	World of Warcraft	2022-09-27 19:20:05.715525
홍방장 (game2eye)	홍 전파사 시청자 그래픽카드 보수작업 해주기	시청자 5,797명	Just Chatting	2022-09-27 19:20:05.715525
김도 (kimdoe)	서브노티카 빌로우제로	시청자 4,982명	Subnautica: Below Zero	2022-09-27 19:20:05.715525
서새봄냥 (saddummy)	서새봄] 로크홀라섭) 리치왕의 분노 클래식 OPEN 같이 달려요~	시청자 4,465명	World of Warcraft	2022-09-27 19:20:05.715525
따효니 (ddahyoni)	C9 DDaHyoNi ㅅㅡ크림	시청자 3,722명	VALORANT	2022-09-27 19:20:05.715525
탬탬버린 (2chamcham2)	˗ˋˏ오늘은,,,,꼭 1인분을 하자,,,ˎˊ˗  ٩(●'▿'●)۶ *	시청자 3,467명	VALORANT	2022-09-27 19:20:05.715525
녹두로 (nokduro)	전문 마인크래프트 방송 ㅇㅅㅇ;;	시청자 2,842명	Minecraft	2022-09-27 19:20:05.715525
푸린_ (rngudwnswkd)	저녁6시 강지팀 VS 망개팀 스크림!	시청자 2,218명	Just Chatting	2022-09-27 19:20:05.715525
마왕루야_ (maoruya)	오늘 스크림에서는 새로운 캐릭터를 보여줄 예정!	시청자 2,162명	VALORANT	2022-09-27 19:20:05.715525
악어 (jdm2088)	6시 발로란트 강지팀 vs 망개팀 스크림 <잠을 자도 피곤하다>	시청자 2,126명	VALORANT	2022-09-27 19:20:05.715525
러너교 (runner0608)	발낳대 스크림	시청자 2,116명	VALORANT	2022-09-27 19:20:05.715525
다주 (dda_ju)	위린이 2일차 -피의남작 중간부터 (이름잘못외움/1,2요약본봄/컨트롤안좋음)	시청자 2,096명	Just Chatting	2022-09-27 19:20:05.715525
삼식 (inecr7024)	스크림 vs중력팀	시청자 2,083명	VALORANT	2022-09-27 19:20:05.715525
똘똘똘이_ (jungtaejune)	즐거운 화요일	시청자 1,953명	Just Chatting	2022-09-27 19:20:05.715525
너불 (nubulswamp)	빡	시청자 1,891명	VALORANT	2022-09-27 19:20:05.715525
실프_ (silphtv)	발낳대 중력팀 코치	시청자 1,743명	VALORANT	2022-09-27 19:20:05.715525
류제홍_ (wpghd321)	발낳대 준비	시청자 1,611명	VALORANT	2022-09-27 19:20:05.715525
두니주니 (dunizuni)	ㅎㅇ	시청자 1,551명	Teamfight Tactics	2022-09-27 19:20:05.715525
이춘향 (leechunhyang)	[이춘향] 스크림	시청자 1,484명	VALORANT	2022-09-27 19:20:05.715525
스틸로 (steelohs)	카드깡 2차시기	시청자 1,410명	FIFA 23	2022-09-27 19:20:05.715525
